id;processo;assunto;subarea;classe;juiz;vara;foro;digital;apensado_ao;controle;outros_assuntos;processo_principal;situacao;valor_da_acao;data_recebimento;tipo_recebimento;recurso
1184;00053832920188260001;Inclusão Indevida em Cadastro de Inadimplentes;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;Rubens Hideo Arai;1ª Vara do Juizado Especial Cível;Foro Regional I - Santana;TRUE;NA;2018/000827;NA;0005383-29.2018.8.26.0001;Extinto;18732.2;2018-03-05;Direcionada;NA
511731;00187408820188260482;Bancários;DIREITO DO CONSUMIDOR;Reclamação Pré-processual;Michel Feres;CEJUSC (Pré-Processual);Foro de Presidente Prudente;TRUE;NA;2018/003707;NA;0018740-88.2018.8.26.0482;Extinto;NA;2018-10-17;Direcionada;NA
343299;00046584320188260291;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;Vara do Juizado Especial Cível e Criminal;Foro de Jaboticabal;TRUE;NA;2016/001637;NA;1003855-14.2016.8.26.0291;NA;NA;2018-07-19;NA;NA
75108;00049812420188260008;Estabelecimentos de Ensino;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;Luciane Cristina Silva Tavares;1ª Vara do Juizado Especial Cível;Foro Regional VIII - Tatuapé;TRUE;NA;2018/002154;NA;0004981-24.2018.8.26.0008;NA;17369.6;2018-06-15;Livre;NA
58014;00086620520188260007;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Reclamação Pré-processual;Eduardo Francisco Marcondes;CEJUSC (Pré-Processual);Foro Regional VII - Itaquera;TRUE;NA;2018/001043;NA;0008662-05.2018.8.26.0007;NA;NA;2018-04-19;Direcionada;NA
36391;00136395220188260003;Serviços Profissionais;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;1ª Vara do Juizado Especial Cível;Foro Regional III - Jabaquara;TRUE;NA;2018/000555;NA;1002220-18.2018.8.26.0003;NA;NA;2018-10-26;NA;NA
15287;00109677420188260002;Dever de Informação;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;12ª Vara Cível;Foro Regional II - Santo Amaro;TRUE;NA;2017/001254;NA;1003760-14.2017.8.26.0011;NA;9200;2018-04-04;NA;NA
181856;00095999020188260079;Contratos de Consumo;DIREITO DO CONSUMIDOR;Reclamação Pré-processual;FABIO FERNANDES LIMA;CEJUSC (Pré-Processual);Foro de Botucatu;TRUE;NA;2018/003055;NA;0009599-90.2018.8.26.0079;Extinto;NA;2018-09-17;Livre;NA
231643;00002608220188260152;Bancários;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;Eduardo de Lima Galduróz;Vara do Juizado Especial Cível e Criminal;Foro de Cotia;TRUE;NA;2018/000082;NA;0000260-82.2018.8.26.0152;NA;5000;2018-01-15;Direcionada;NA
10174;00134179020188260001;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;Violeta Miera Arriba;2ª Vara do Juizado Especial Cível;Foro Regional I - Santana;TRUE;NA;2018/002180;NA;0013417-90.2018.8.26.0001;Extinto;2500;2018-05-28;Direcionada;NA
523886;00034453920188260505;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;Maria Carolina Marques Caro Quintiliano;Vara do Juizado Especial Cível e Criminal;Foro de Ribeirão Pires;TRUE;NA;2018/001657;NA;0003445-39.2018.8.26.0505;NA;4166.42;2018-10-24;Livre;NA
359395;00093712820188260302;DIREITO DO CONSUMIDOR;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;1ª Vara Cível;Foro de Jaú;TRUE;NA;2016/001742;NA;1008738-68.2016.8.26.0302;NA;293529.08;2018-09-22;NA;NA
284271;00038808320188260223;Dever de Informação;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;3ª Vara Cível;Foro de Guarujá;TRUE;NA;2017/001079;NA;1007149-50.2017.8.26.0223;NA;NA;2018-05-12;NA;NA
53897;00087418420188260006;Inclusão Indevida em Cadastro de Inadimplentes;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;José Carlos de Lucca;1ª Vara do Juizado Especial Cível;Foro Regional VI - Penha de França;TRUE;NA;2018/003280;NA;0008741-84.2018.8.26.0006;NA;954;2018-09-25;Livre;NA
573195;00104599720188260562;Estabelecimentos de Ensino;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;11ª Vara Cível;Foro de Santos;TRUE;NA;2015/000127;NA;1002328-24.2015.8.26.0562;NA;NA;2018-05-22;NA;NA
60119;00156764020188260007;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;Eduardo Messias Altemani;Vara do Juizado Especial Cível e Criminal;Foro de Poá;TRUE;NA;2018/000790;NA;0015676-40.2018.8.26.0007;Extinto;10494;2018-07-20;Livre;NA
469553;00033493120188260438;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;Heverton Rodrigues Goulart;Vara do Juizado Especial Cível e Criminal;Foro de Penápolis;TRUE;NA;2018/001433;NA;0003349-31.2018.8.26.0438;Extinto;3000;2018-05-10;Direcionada;NA
483403;00116623920188260451;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;Vara do Juizado Especial Cível e Criminal;Foro de Piracicaba;TRUE;NA;2017/005693;NA;1022257-17.2017.8.26.0451;NA;NA;2018-07-03;NA;NA
423095;00111417320188260361;Contratos de Consumo;DIREITO DO CONSUMIDOR;Reclamação Pré-processual;Ana Carmem de Souza Silva;CEJUSC (Pré-Processual);Foro de Mogi das Cruzes;TRUE;NA;2018/000344;NA;0011141-73.2018.8.26.0361;Extinto;3300;2018-07-19;Direcionada;NA
333106;00118047720188260278;Planos de Saúde;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;Fernando Luiz Batalha Navajas;Vara do Juizado Especial Cível e Criminal;Foro de Itaquaquecetuba;TRUE;NA;2018/003868;NA;0011804-77.2018.8.26.0278;NA;954;2018-09-27;Direcionada;NA
561327;00231073620188260554;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;2ª Vara Cível;Foro de Santo André;TRUE;1015062-60.2017.8.26.0554;2017/000891;NA;1015062-60.2017.8.26.0554;NA;NA;2018-10-19;NA;NA
352243;00037498020188260297;DIREITO DO CONSUMIDOR;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;Vara do Juizado Especial Cível e Criminal;Foro de Jales;TRUE;NA;2015/006675;NA;1003066-31.2015.8.26.0297;NA;NA;2018-07-19;NA;NA
523499;00026564020188260505;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;Maria Carolina Marques Caro Quintiliano;Vara do Juizado Especial Cível e Criminal;Foro de Ribeirão Pires;TRUE;NA;2018/001336;NA;0002656-40.2018.8.26.0505;NA;12226.76;2018-08-16;Livre;NA
53442;00079112120188260006;Planos de Saúde;DIREITO DO CONSUMIDOR;Cumprimento Provisório de Sentença;NA;2ª Vara Cível;Foro Regional VI - Penha de França;TRUE;NA;2017/002343;NA;1012894-80.2017.8.26.0006;NA;NA;2018-08-30;NA;NA
638920;00299565220188260577;Inclusão Indevida em Cadastro de Inadimplentes;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;8ª Vara Cível;Foro de São José dos Campos;TRUE;NA;2013/000856;NA;0019130-40.2013.8.26.0577;NA;NA;2018-11-06;NA;NA
282732;00001073020188260223;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;Alexandre das Neves;Vara do Juizado Especial Cível e Criminal;Foro de Guarujá;TRUE;NA;2018/000044;NA;0000107-30.2018.8.26.0223;NA;549.49;2018-01-10;Livre;NA
668342;00089223120188260606;Fornecimento de Energia Elétrica;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;2ª Vara Cível;Foro de Suzano;TRUE;NA;2017/000569;NA;1002102-13.2017.8.26.0606;NA;NA;2018-09-26;NA;NA
543802;00093613920188260510;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;Cibele Frigi Rodrigues Rizzi;Juizado Especial Cível e Criminal;Foro de Rio Claro;TRUE;NA;2018/002853;NA;0009361-39.2018.8.26.0510;NA;1000;2018-09-25;Livre;NA
621977;00205978120188260576;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;Vara do Juizado Especial Cível;Foro de São José do Rio Preto;TRUE;NA;2017/004392;NA;0016037-33.2017.8.26.0576;NA;NA;2018-06-13;NA;NA
73122;00017378720188260008;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;2ª Vara Cível;Foro Regional VIII - Tatuapé;TRUE;NA;2017/001899;NA;1013383-14.2017.8.26.0008;NA;NA;2018-02-27;NA;NA
569550;00097462520188260562;Estabelecimentos de Ensino;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;5ª Vara Cível;Foro de Santos;TRUE;NA;2016/000254;NA;1004746-95.2016.8.26.0562;NA;NA;2018-05-14;NA;NA
60828;00181715720188260007;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;ROGERIO LEITAO TOREZAN;1ª Vara do Juizado Especial Cível;Foro Regional V - São Miguel Paulista;TRUE;NA;2018/003388;NA;0018171-57.2018.8.26.0007;Extinto;954;2018-08-17;Livre;NA
612792;00335836720188260576;Interpretação / Revisão de Contrato;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;3ª Vara Cível;Foro de São José do Rio Preto;TRUE;NA;2013/002323;NA;4006324-05.2013.8.26.0576;NA;8040.74;2018-11-07;NA;NA
422082;00053433420188260361;Estabelecimentos de Ensino;DIREITO DO CONSUMIDOR;Reclamação Pré-processual;Ana Carmem de Souza Silva;CEJUSC (Pré-Processual);Foro de Mogi das Cruzes;TRUE;NA;2018/000177;NA;0005343-34.2018.8.26.0361;Extinto;NA;2018-04-09;Direcionada;NA
171368;00010154020188260077;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;2ª Vara Cível;Foro de Birigui;TRUE;NA;2017/001756;NA;1005980-78.2017.8.26.0077;NA;10000;2018-01-29;NA;NA
591914;00295524020188260564;Transporte Aéreo;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;Carlos Gustavo Visconti;Anexo do Juizado Especial Cível;Foro de São Bernardo do Campo;TRUE;NA;2018/002379;NA;0029552-40.2018.8.26.0564;Extinto;6400;2018-10-17;Livre;NA
566875;00214306820188260554;Inclusão Indevida em Cadastro de Inadimplentes;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;9ª Vara Cível;Foro de Santo André;TRUE;NA;2017/001349;NA;1022983-70.2017.8.26.0554;NA;NA;2018-09-25;NA;NA
689723;00013075220188260650;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;Fernanda Augusta Jacó Monteiro;Vara do Juizado Especial Cível e Criminal;Foro de Valinhos;TRUE;NA;2018/000485;NA;0001307-52.2018.8.26.0650;Extinto;719;2018-04-03;Livre;NA
398770;00195326820188260344;Cancelamento de vôo;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;1ª Vara Cível;Foro de Marília;TRUE;NA;2018/000316;NA;1004161-47.2018.8.26.0344;NA;NA;2018-11-13;NA;NA
75089;00049518620188260008;Fornecimento de Água;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;1ª Vara Cível;Foro Regional VIII - Tatuapé;TRUE;NA;2013/002212;NA;0021427-78.2013.8.26.0008;NA;NA;2018-06-06;NA;NA
700737;00069877320188260664;Empréstimo consignado;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;2ª Vara Cível;Foro de Votuporanga;TRUE;NA;2017/001298;NA;1005112-85.2017.8.26.0664;NA;NA;2018-08-27;NA;NA
120456;00060344720188260038;Abatimento proporcional do preço;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;Lucas Eduardo Steinle Camargo;Vara do Juizado Especial Cível e Criminal;Foro de Araras;TRUE;NA;2018/002101;NA;0006034-47.2018.8.26.0038;NA;168.29;2018-10-29;Livre;NA
313030;00077852120188260248;Planos de Saúde;DIREITO DO CONSUMIDOR;Cumprimento de sentença;Erika Folhadella Costa;3ª Vara Cível;Foro de Indaiatuba;TRUE;NA;2017/001441;NA;1004835-56.2017.8.26.0248;NA;NA;2018-10-17;NA;NA
689320;00004483620188260650;Fornecimento de Energia Elétrica;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;1ª Vara;Foro de Valinhos;TRUE;NA;2011/000521;NA;0002549-90.2011.8.26.0650;NA;NA;2017-09-04;NA;NA
406811;00046283420188260347;Estabelecimentos de Ensino;DIREITO DO CONSUMIDOR;Reclamação Pré-processual;MARIA CECILIA FAULIN DOS SANTOS RESCHINI;CEJUSC (Pré-Processual);Foro de Matão;TRUE;NA;2018/001345;NA;0004628-34.2018.8.26.0347;Extinto;NA;2018-09-26;Direcionada;NA
95693;00028806920188260022;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;Fabiola Brito do Amaral;Juizado Especial Cível e Criminal;Foro de Amparo;TRUE;NA;2018/001187;NA;0002880-69.2018.8.26.0022;NA;538.8;2018-07-27;Livre;NA
64766;00031200620188260007;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Incidente de Desconsideração de Personalidade Jurídica;NA;Vara do Juizado Especial Cível;Foro Regional VII - Itaquera;TRUE;NA;2016/003879;NA;1010494-27.2016.8.26.0007;NA;NA;2018-02-19;NA;NA
182431;00104572420188260079;Fornecimento de Energia Elétrica;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;LICIA EBURNEO IZEPPE PENA;Vara do Juizado Especial Cível e Criminal;Foro de Botucatu;TRUE;NA;2018/003063;NA;0010457-24.2018.8.26.0079;Em grau de recurso;2710;2018-10-10;Livre;NA
378998;00075321120188260320;Estabelecimentos de Ensino;DIREITO DO CONSUMIDOR;Reclamação Pré-processual;GUILHERME SALVATTO WHITAKER;CEJUSC (Pré-Processual);Foro de Limeira;TRUE;NA;2018/002480;NA;0007532-11.2018.8.26.0320;Extinto;NA;2018-04-27;Direcionada;NA
368423;00113942320188260309;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;Renata Vaitkevicius Santo André Vitagliano;Vara do Juizado Especial Cível;Foro de Jundiaí;TRUE;NA;2018/002878;NA;0011394-23.2018.8.26.0309;NA;1720;2018-08-06;Livre;NA
208112;00227857520188260114;Estabelecimentos de Ensino;DIREITO DO CONSUMIDOR;Reclamação Pré-processual;Venilton Cavalcante Marrera;CEJUSC (Pré-Processual);Foro de Campinas;TRUE;NA;2018/001674;NA;0022785-75.2018.8.26.0114;Extinto;NA;2018-06-28;Direcionada;NA
620551;00042731620188260576;Interpretação / Revisão de Contrato;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;8ª Vara Cível;Foro de São José do Rio Preto;TRUE;NA;2015/003157;NA;1045262-52.2015.8.26.0576;NA;15314.84;2018-02-08;NA;NA
591733;00287998320188260564;Contratos de Consumo;DIREITO DO CONSUMIDOR;Reclamação Pré-processual;Leonardo Caccavali Macedo;CEJUSC (Pré-Processual);Foro de São Bernardo do Campo;FALSE;NA;2018/003160;NA;0028799-83.2018.8.26.0564;Extinto;NA;2018-10-08;Direcionada;NA
501326;00094047520188260477;Inclusão Indevida em Cadastro de Inadimplentes;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;João Luciano Sales do Nascimento;Vara do Juizado Especial Cível e Criminal;Foro de Praia Grande;TRUE;NA;2018/002383;NA;0009404-75.2018.8.26.0477;Extinto;10217;2018-07-23;Livre;NA
634484;00152818420188260577;Overbooking;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;1ª Vara do Juizado Especial Cível;Foro de São José dos Campos;TRUE;NA;2017/002805;NA;1024903-10.2017.8.26.0577;NA;NA;2018-06-13;NA;NA
38717;00030465820188260004;Contratos de Consumo;DIREITO DO CONSUMIDOR;Reclamação Pré-processual;RODRIGO DE CASTRO CARVALHO;CEJUSC (Pré- Processual);Foro Regional IV - Lapa;TRUE;NA;2018/000073;NA;0003046-58.2018.8.26.0004;Extinto;NA;2018-03-19;Direcionada;NA
17187;00291006720188260002;Bancários;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;5ª Vara Cível;Foro Regional II - Santo Amaro;TRUE;NA;2014/001228;NA;1016153-03.2014.8.26.0002;NA;28453.44;2018-08-31;NA;NA
618291;00181338420188260576;Overbooking;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;Vara do Juizado Especial Cível;Foro de São José do Rio Preto;TRUE;NA;2016/007542;NA;1060970-11.2016.8.26.0576;NA;NA;2018-05-14;NA;NA
532473;00233797720188260506;Interpretação / Revisão de Contrato;DIREITO DO CONSUMIDOR;Cumprimento de sentença;Armenio Gomes Duarte Neto;9ª Vara Cível;Foro de Ribeirão Preto;TRUE;NA;2013/002246;NA;0053628-84.2013.8.26.0506;NA;NA;2018-07-24;NA;NA
57999;00086040220188260007;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;Eduardo Francisco Marcondes;Vara do Juizado Especial Cível;Foro Regional VII - Itaquera;TRUE;NA;2018/002655;NA;0008604-02.2018.8.26.0007;Extinto;954;2018-04-19;Direcionada;NA
21944;00338865720188260002;Bancários;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;Guilherme Duran Depieri;Juizado Especial Cível Anexo UNISA;Foro Regional II - Santo Amaro;TRUE;NA;2018/001489;NA;0033886-57.2018.8.26.0002;NA;12853.19;2018-10-08;Direcionada;NA
305941;00001095220188260238;Inclusão Indevida em Cadastro de Inadimplentes;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;Luiz Fernando Angiolucci;Juizado Especial Cível e Criminal;Foro de Ibiúna;TRUE;NA;2018/000048;Indenização por Dano Moral;0000109-52.2018.8.26.0238;NA;19080;2018-01-18;Livre;NA
327838;00002583720188260274;Responsabilidade do Fornecedor;DIREITO DO CONSUMIDOR;Reclamação Pré-processual;VINICIUS GONCALVES PORTO NASCIMENTO;CEJUSC (Pré-Processual);Foro de Itápolis;TRUE;NA;2018/000031;NA;0000258-37.2018.8.26.0274;Extinto;817;2018-01-30;Direcionada;NA
83257;00024002720188260011;Bancários;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;2ª Vara Cível;Foro Regional XI - Pinheiros;TRUE;NA;2015/000294;NA;1002134-28.2015.8.26.0011;NA;NA;2018-03-23;NA;NA
281845;00025254720188260220;Assinatura Básica Mensal;DIREITO DO CONSUMIDOR;Reclamação Pré-processual;Juliana Salzani;CEJUSC (Pré-Processual);Foro de Guaratinguetá;TRUE;NA;2018/000292;NA;0002525-47.2018.8.26.0220;Extinto;354.85;2018-07-12;Livre;NA
608906;00301392620188260576;Bancários;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;3ª Vara Cível;Foro de São José do Rio Preto;TRUE;NA;2008/000434;NA;0009830-33.2008.8.26.0576;NA;6043.63;2018-10-01;NA;NA
232000;00010081720188260152;Fornecimento de Energia Elétrica;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;3ª Vara Civel;Foro de Cotia;TRUE;NA;2017/002351;NA;1007547-16.2017.8.26.0152;NA;NA;2018-02-07;NA;NA
225101;00090088120188260127;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;PAULO RICARDO CURSINO DE MOURA;Vara do Juizado Especial Cível e Criminal;Foro de Carapicuíba;TRUE;NA;2018/002595;Indenização por Dano Moral;0009008-81.2018.8.26.0127;NA;6311.72;2018-09-18;Livre;NA
121855;00022105920188260045;Planos de Saúde;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;Vara do Juizado Especial Cível e Criminal;Foro de Arujá;TRUE;NA;2017/000288;NA;1000766-08.2017.8.26.0045;NA;NA;2018-06-20;NA;NA
497176;00081688820188260477;Fornecimento de Energia Elétrica;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;Vara do Juizado Especial Cível e Criminal;Foro de Praia Grande;TRUE;NA;2016/004300;NA;0017178-30.2016.8.26.0477;NA;3931.94;2018-06-20;NA;NA
48590;00091307220188260005;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;Fabiana Tsuchiya;Juizado Especial Cível;CIC Zona Leste - Foro Regional V - São Miguel Paulista;TRUE;NA;2018/000853;NA;0009130-72.2018.8.26.0005;NA;246.71;2018-05-14;Livre;NA
171421;00011167720188260077;Contratos de Consumo;DIREITO DO CONSUMIDOR;Reclamação Pré-processual;LUCAS GAJARDONI FERNANDES;CEJUSC (Pré-Processual);Foro de Birigui;TRUE;NA;2018/000113;NA;0001116-77.2018.8.26.0077;Extinto;200;2018-02-02;Direcionada;NA
578746;00255079620188260562;Inclusão Indevida em Cadastro de Inadimplentes;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;Natália Garcia Penteado Soares Monti;3ª Vara do Juizado Especial Cível;Foro de Santos;TRUE;NA;2018/002010;NA;0025507-96.2018.8.26.0562;NA;10085.96;2018-12-04;Livre;NA
539126;00264647120188260506;Fornecimento de Energia Elétrica;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;7ª Vara Cível;Foro de Ribeirão Preto;TRUE;NA;2012/002069;NA;0941762-88.2012.8.26.0506;NA;NA;2018-07-25;NA;NA
381812;00188058420188260320;Estabelecimentos de Ensino;DIREITO DO CONSUMIDOR;Reclamação Pré-processual;GUILHERME SALVATTO WHITAKER;CEJUSC (Pré-Processual);Foro de Limeira;TRUE;NA;2018/006219;NA;0018805-84.2018.8.26.0320;Extinto;NA;2018-10-24;Direcionada;NA
317277;00068303320188260266;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Reclamação Pré-processual;Helen Cristina de Melo Alexandre;CEJUSC (Pré-Processual);Foro de Itanhaém;TRUE;NA;2018/001176;NA;0006830-33.2018.8.26.0266;Extinto;NA;2018-09-26;Direcionada;NA
260968;00016350720188260189;Responsabilidade do Fornecedor;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;Vara do Juizado Especial Cível e Criminal;Foro de Fernandópolis;TRUE;NA;2017/000322;NA;1000536-19.2017.8.26.0189;NA;4122.34;2018-03-26;NA;NA
89214;00043487720188260019;Inclusão Indevida em Cadastro de Inadimplentes;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;FABIO D URSO;Vara do Juizado Especial Cível;Foro de Americana;TRUE;NA;2018/000992;NA;0004348-77.2018.8.26.0019;Extinto;8063.36;2018-04-18;Livre;NA
297299;00346306520188260224;Fornecimento de Energia Elétrica;DIREITO DO CONSUMIDOR;Reclamação Pré-processual;Ricardo José Rizkallah;CEJUSC (Pré-Processual);Foro de Guarulhos;TRUE;NA;2018/000761;NA;0034630-65.2018.8.26.0224;Extinto;NA;2018-08-20;Direcionada;NA
659294;00264014920188260602;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;Douglas Augusto dos Santos;Juizado Especial Cível Anexo FADI;Foro de Sorocaba;TRUE;NA;2018/001793;NA;0026401-49.2018.8.26.0602;NA;19080;2018-11-23;Livre;NA
80801;00048634220188260010;Inclusão Indevida em Cadastro de Inadimplentes;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;1ª Vara Cível;Foro Regional X - Ipiranga;TRUE;NA;2018/000437;NA;1002520-56.2018.8.26.0010;NA;NA;2018-08-31;NA;NA
317683;00078107720188260266;Substituição do Produto;DIREITO DO CONSUMIDOR;Reclamação Pré-processual;Helen Cristina de Melo Alexandre;CEJUSC (Pré-Processual);Foro de Itanhaém;TRUE;NA;2018/001336;NA;0007810-77.2018.8.26.0266;Extinto;NA;2018-11-05;Direcionada;NA
285526;00065327320188260223;Cláusulas Abusivas;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;4ª Vara Cível;Foro de Guarujá;TRUE;1007558-26.2017.8.26.0223;2017/001029;NA;1007558-26.2017.8.26.0223;NA;NA;2018-08-07;NA;NA
452667;00313728620188260405;Inclusão Indevida em Cadastro de Inadimplentes;DIREITO DO CONSUMIDOR;Incidente de Desconsideração de Personalidade Jurídica;NA;2ª Vara Cível;Foro de Osasco;TRUE;NA;2015/001088;NA;1010354-94.2015.8.26.0405;NA;NA;2018-11-22;NA;NA
281884;00026120320188260220;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Reclamação Pré-processual;Juliana Salzani;CEJUSC (Pré-Processual);Foro de Guaratinguetá;TRUE;NA;2018/000306;NA;0002612-03.2018.8.26.0220;Extinto;1899;2018-07-18;Livre;NA
44345;00136325720188260004;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;1ª Vara do Juizado Especial Cível;Foro Regional IV - Lapa;TRUE;NA;2018/002624;NA;0005384-05.2018.8.26.0004;NA;NA;2018-11-29;NA;NA
250182;00096029020188260161;Inclusão Indevida em Cadastro de Inadimplentes;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;Luiz Fernando Parreira Milena;Vara do Juizado Especial Cível;Foro de Diadema;TRUE;NA;2018/002119;NA;0009602-90.2018.8.26.0161;NA;14553.6;2018-07-10;Livre;NA
464648;00011749420188260428;Substituição do Produto;DIREITO DO CONSUMIDOR;Reclamação Pré-processual;Marta Brandão Pistelli;CEJUSC (Pré-Processual);Foro de Paulínia;TRUE;NA;2018/000312;NA;0001174-94.2018.8.26.0428;Extinto;NA;2018-03-26;Direcionada;NA
295445;00084302120188260224;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;1ª Vara do Juizado Especial Cível;Foro de Guarulhos;FALSE;NA;2017/001649;NA;0021383-51.2017.8.26.0224;NA;718.44;2018-03-05;NA;NA
558892;00118354520188260554;Serviços Hospitalares;DIREITO DO CONSUMIDOR;Reclamação Pré-processual;Fernanda de Almeida Pernambuco;CEJUSC (Pré-Processual);Foro de Santo André;TRUE;NA;2018/000551;NA;0011835-45.2018.8.26.0554;Extinto;1010.44;2018-06-05;Direcionada;NA
295330;00068721420188260224;Inclusão Indevida em Cadastro de Inadimplentes;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;10ª Vara Cível;Foro de Guarulhos;TRUE;NA;2015/001967;NA;1031755-13.2015.8.26.0224;NA;NA;2018-02-20;NA;NA
354843;00006525720188260302;Protesto Indevido de Título;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;4ª Vara Cível;Foro de Jaú;TRUE;NA;2015/002263;NA;1009448-25.2015.8.26.0302;NA;NA;2018-01-24;NA;NA
484636;00181787520188260451;Práticas Abusivas;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;1ª Vara Cível;Foro de Piracicaba;TRUE;NA;2018/000490;NA;1004804-72.2018.8.26.0451;NA;NA;2018-11-13;NA;NA
